nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.930838262145618600e+00,3.131647932409638457e+00,2.710521255334209734e+00,2.955636948777335515e+00,-2.686155001126171893e+00,-2.680812421134843415e+00,-2.798224949252638094e+00,-2.529656569262381804e+00,-2.729035420658791455e+00,-2.802244116396504836e+00,-3.014798275502956759e+00,-2.925308681904955854e+00,3.126381222419356565e+00,-2.973812551232951851e+00,-3.009312681976339832e+00,-2.796352397473618634e+00,-2.756422238808086345e+00,-2.796406024076414365e+00,-2.692916087245173173e+00,-2.784722408107473068e+00,-2.631717894961496995e+00,-2.761222873323410987e+00,-2.716125164860840435e+00,-2.735022092705602592e+00,-1.891919882259578189e+00,-2.216295688848044954e+00,-1.994986657796167906e+00,-1.889548335241128640e+00,-1.812421158237740304e+00,-2.328732192376091525e+00,-2.675851026178365455e+00,-2.917363249403959191e+00,-2.848215817301020358e+00,-2.889190397529270093e+00,-2.753127761553450625e+00,-2.790460604369707998e+00,-2.575953364090205255e+00,-2.419324291371656166e+00,-2.488424198988838931e+00,-1.948663896896857040e+00,-1.630813004375732067e+00,-1.440967420410064204e+00,-1.302495921918097155e+00,-1.410801306740404160e+00,-1.472563101428898236e+00,-1.461605869858729978e+00,-1.646892734337100261e+00,-1.682093604960421374e+00,-1.565234795437468573e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.397326526481913245e+00,2.780927315590247861e+00,3.071154170937844707e+00,-2.906974561718762562e+00,-2.608374864170763363e+00,-2.723043005098720659e+00,-2.890490337177509250e+00,-2.977148646496158069e+00,-3.018498581631674060e+00,-3.049237565544812067e+00,2.961935013352783752e+00,-2.878060495444935807e+00,-3.051136368373065455e+00,2.868184519038137648e+00,2.799775380242843337e+00,-2.697573478647552037e+00,-2.820001708333309320e+00,-2.936013747909661742e+00,-2.644548850271188911e+00,-2.618381086883909248e+00,-2.749186763043823589e+00,-2.878610091046098329e+00,-2.758331131373045864e+00,-2.944361385575092083e+00,-2.973294314766921520e+00,3.101963385733944367e+00,-2.801709511800098973e+00,-2.885430395102831280e+00,-2.835900962605548248e+00,-2.659543152508921704e+00,-2.721222822371623717e+00,-2.761786885002924130e+00,-2.855631426460415234e+00,-2.786046278550465161e+00,-2.369838838641090906e+00,-1.901940592724242540e+00,-2.372796011442937392e+00,-2.010994858329852697e+00,-1.987547769024472943e+00,-2.017059638489398843e+00,-2.308611790237780514e+00,-2.491295923339603480e+00,-2.695348175675349900e+00,-2.518661856489452511e+00,-2.629278035710576056e+00,-2.596731266710276209e+00,-2.742042171587737442e+00,-2.621757224121835428e+00,-2.522049651631874223e+00,-2.548658283339131359e+00,-2.001954013531531906e+00,-1.524634852195647428e+00,-1.209457878975341183e+00,-1.364514984165110967e+00,-1.455699087108521805e+00,-1.287853171697900478e+00,-1.552836524946750618e+00,-1.580512209837217741e+00,-1.572855579427731243e+00,-1.584358011052138915e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.129898742680262025e+00,3.081420332989980526e+00,-2.995933542938379102e+00,-2.887206560331359029e+00,-2.923574226331778103e+00,3.056970113497954333e+00,2.840097449438531818e+00,2.546635756455702726e+00,2.959148749711429716e+00,3.067019038025625033e+00,-2.864196647683157959e+00,-2.677137507132013816e+00,-2.818089748106775261e+00,-2.867210035574106808e+00,-2.961874458841498026e+00,-3.052239251572621104e+00,3.111100482109759646e+00,2.915274292258489552e+00,-2.964569474608440558e+00,2.971702594030470213e+00,2.660420180372466081e+00,2.695697936921002125e+00,-2.844281275781515461e+00,-3.122048813528120803e+00,-3.135758113941771175e+00,-2.750118953893112561e+00,-2.743061640665082290e+00,-2.843564309582069516e+00,-2.873216354223057323e+00,-2.845869805483923543e+00,-2.916606093409117140e+00,-2.957356681961143430e+00,-3.073889705944115480e+00,-2.812996030509712142e+00,-2.868384240083817094e+00,-2.847816829999672450e+00,-2.807912703556729728e+00,-2.860363002112285891e+00,-2.968754303359751212e+00,-3.009585062974138303e+00,-2.976178654968559378e+00,-2.744133653597671252e+00,-2.291495248716077793e+00,-2.736311029774327608e+00,-2.339641324422905733e+00,-2.301849895072463514e+00,-2.268636657164031067e+00,-2.355435651753888582e+00,-2.474650423962916790e+00,-2.600473946296683270e+00,-2.656393247338783681e+00,-2.727445283385248498e+00,-2.712055510071399222e+00,-2.817834201172149111e+00,-2.622660667345978691e+00,-2.318043398675302846e+00,-2.184072550384838607e+00,-1.707464559420527106e+00,-1.333152762872935160e+00,-1.061625652902825623e+00,-1.315493389143013392e+00,-1.365159857345436656e+00,-1.353658089790105157e+00,-1.431167652077486530e+00,-1.631422185514192380e+00,-1.582929218169682573e+00,-1.473391964128243137e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.782706124208778053e+00,2.773110079933296834e+00,2.738660076290842404e+00,2.917223238117275574e+00,3.130117585950095371e+00,3.082454529931279552e+00,3.008883832021795435e+00,-3.029894679506539568e+00,-3.043845523446092383e+00,2.987713066665202089e+00,2.468004972355503757e+00,2.441910725316376318e+00,2.903460583142611018e+00,2.698505920227228572e+00,3.102860989024193827e+00,-2.794715916373399445e+00,-2.925454179984420922e+00,2.997788818785680487e+00,-3.054918101413036435e+00,-3.089203319943722548e+00,-3.094985242459121988e+00,3.074578022563215107e+00,-2.918445569822991636e+00,3.058884989095536522e+00,2.502773444362489386e+00,2.655173934651108958e+00,2.912741117849495076e+00,2.708712518691562821e+00,2.758111551570975983e+00,-2.944070386763695701e+00,-2.903317289407578716e+00,-2.894396795950434864e+00,-2.872673936239283687e+00,-2.742329081650372480e+00,-2.709975069918018953e+00,-2.919608168704172169e+00,3.107801630644213109e+00,-2.814131070153173653e+00,-2.897036985917840202e+00,-2.944570713082494073e+00,-2.922732257831221592e+00,-2.924744514993086852e+00,-3.071872916504610806e+00,3.093150890284324994e+00,2.911645565387625201e+00,-2.979524704937338342e+00,-2.755226884286584355e+00,3.140534626208154823e+00,-2.765651782364566547e+00,-2.438288787167097738e+00,-2.487318819598333342e+00,-2.596625686882638284e+00,-2.315270706122146471e+00,-2.412193804975656164e+00,-2.359431106645404341e+00,-2.348336128862994698e+00,-2.433658129804058046e+00,-2.453102204787436236e+00,-2.333637103232398147e+00,-2.012768454853603117e+00,-1.846461544991903514e+00,-1.380965402607727599e+00,-1.243276160338163683e+00,-9.694502573926502276e-01,-1.382943548246915233e+00,-1.506399984375364376e+00,-1.381645478604371924e+00,-1.540041820820319929e+00,-1.682349662727528505e+00,-1.548656708661623194e+00,-1.562462833649549410e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.130603636439459159e+00,-2.647088279745577921e+00,-3.057718348092279825e+00,-3.076882219182216716e+00,2.830490185284629590e+00,-3.066136734041175593e+00,-2.892896100464231957e+00,-2.858795623164901212e+00,-2.865344067550361640e+00,-2.964004690399186348e+00,-3.026479877998450085e+00,-3.048150062297521057e+00,2.983347332685402975e+00,2.949147471070623361e+00,-3.062901738761615977e+00,3.090280434127373077e+00,3.003870655690917602e+00,-3.009247464583639786e+00,-3.021446026404522200e+00,2.999982122070105728e+00,-2.978474006518341266e+00,-2.924679188208573866e+00,-3.088524957748844280e+00,-3.048316140626125215e+00,-2.848448221386902901e+00,-3.121801030214285344e+00,2.568038730037620621e+00,2.765950430511539437e+00,2.908746647254115913e+00,2.645534396176660419e+00,2.466667884326007254e+00,2.950105540961633910e+00,2.947080770342461076e+00,-2.993385013746747703e+00,-2.953905838932068928e+00,-2.771202130150188570e+00,-2.706533790504766390e+00,-2.849927310621979792e+00,-2.868129906878479130e+00,-2.734818631402845757e+00,-3.085807969482388557e+00,-3.053333328770305055e+00,-2.889447866970421330e+00,3.111965735162317781e+00,3.140664375708886347e+00,-3.046581605339953924e+00,3.111754871094396080e+00,-3.022909487079650237e+00,-2.608941012166685613e+00,-2.914031292751119828e+00,-2.599710557521166976e+00,-2.401101850298518414e+00,-2.278391011688739365e+00,-2.412779794290795365e+00,-2.317992929262239876e+00,-2.332128758810375402e+00,-2.333219431902412211e+00,-2.405085164644699347e+00,-2.458187550431185642e+00,-2.338413502163491753e+00,-2.170890975442389070e+00,-1.911727280997693512e+00,-1.729472035438320843e+00,-1.606160009261389687e+00,-1.375615539274171573e+00,-1.245691109036746402e+00,-1.452369398609332674e+00,-1.557012698985763333e+00,-1.423654264286684512e+00,-1.510068291987519462e+00,-1.613348667155404925e+00,-1.520718777435357438e+00,-1.356468373255561577e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.563009808742581663e+00,-1.875985038915796599e+00,-2.099709190743826337e+00,-2.584567097978421213e+00,-2.722521365034919150e+00,2.992247055437703640e+00,-3.132807705799539377e+00,-3.112460651521142374e+00,-2.923904267726864958e+00,-2.899065746817009348e+00,-2.889291158546853477e+00,-3.073549021222287791e+00,-3.105526937152121025e+00,3.017286816021629292e+00,3.075909798259432115e+00,-3.091717836150549736e+00,3.134354402068736611e+00,2.940774897737517435e+00,-2.812892418914375803e+00,-3.023796678982130892e+00,3.138749129246941383e+00,-3.040406908538349828e+00,-2.925748174582244232e+00,2.973498090525934057e+00,3.075671573292273919e+00,-2.942567350589366804e+00,-3.134893928425323661e+00,3.127182798141850295e+00,-3.087079373680640781e+00,3.076568224757503689e+00,2.952902160915600316e+00,2.917717753152392124e+00,3.135182749188141216e+00,3.054492454616001496e+00,-3.049380306335419455e+00,-3.019358760925045626e+00,-2.831033661198126161e+00,-2.775958333725013105e+00,-2.896254187649931922e+00,-2.855343945976148934e+00,-2.798641585281807398e+00,-2.867734078328822545e+00,-2.887533845334663063e+00,-2.463422837518931985e+00,-2.664172216447642683e+00,-2.607568588346789618e+00,-2.599348566068886868e+00,-3.031823321017966588e+00,-2.864302507017390198e+00,-2.618565186529373090e+00,-2.611655704412948253e+00,-2.647253147128866946e+00,-2.510858841120860330e+00,-2.425092034188092160e+00,-2.421216541096459007e+00,-2.303480508578144015e+00,-2.247377514113746422e+00,-2.238284419236299172e+00,-2.333203839950519942e+00,-2.403163852924221189e+00,-2.308416385278495575e+00,-2.231098184433423004e+00,-2.153885692232898386e+00,-2.010929973406560212e+00,-1.787452242265577640e+00,-1.664394295612376506e+00,-1.438079102632094042e+00,-1.546936447710349327e+00,-1.450696253096501742e+00,-1.295578719844647786e+00,-1.384050082790170277e+00,-1.505997478598860795e+00,-1.508579967936080735e+00,-1.287629579244758737e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.316067557650619224e-01,-1.408081850155815662e+00,-1.637389210131281914e+00,-2.227170487312343461e+00,-2.340292050838541638e+00,-2.588156007828769756e+00,-2.856770841462555666e+00,3.025108551986886773e+00,-3.074067230839831133e+00,3.094877016166262429e+00,-3.052567028840494689e+00,-3.102814754805323094e+00,-3.059412308613927323e+00,3.116250162126299461e+00,3.133351206781722187e+00,3.097452545275445779e+00,3.105749315451164616e+00,-3.015388575548399785e+00,-3.022318348995773896e+00,2.933032056577934199e+00,-2.887616037914520373e+00,-3.069744948721431221e+00,3.041240060031115355e+00,-3.091497038531838548e+00,-2.989664685419658241e+00,3.009741440618692199e+00,3.108906755693687352e+00,-3.018901883069570413e+00,3.043171518024489153e+00,2.986850594867692443e+00,-3.103302560525287745e+00,-3.080413847748238787e+00,3.032542544241210614e+00,2.993275112993190046e+00,-3.129258931803070798e+00,3.061426039087395079e+00,-3.102130949022918749e+00,-3.088317728566693177e+00,-2.881803192654035950e+00,-2.870191147360137585e+00,-2.856788034596031700e+00,-2.756018412039193954e+00,-2.948091398796282903e+00,-2.896769408857279071e+00,-2.892309856614877717e+00,-2.669809085315952402e+00,-2.608223613039617916e+00,-2.377322702102124374e+00,-2.420417648744288996e+00,-2.925794437836052087e+00,-2.971762375914102527e+00,-2.755988966391429429e+00,-2.679933671057102451e+00,-2.626035414436373561e+00,-2.300647138824921445e+00,-2.328572378877633575e+00,-2.333932991810135693e+00,-2.309188121639389912e+00,-2.269106822749614061e+00,-2.226598999506084642e+00,-2.338886401281049743e+00,-2.338747878489659371e+00,-2.268122557323814181e+00,-2.068943909500337242e+00,-2.110758683853000583e+00,-1.963145324125911806e+00,-1.844524950362412818e+00,-1.822098630895410576e+00,-1.442952124162452998e+00,-1.548408137353280534e+00,-1.546463232179573266e+00,-1.351588414365187285e+00,-1.380204802670465858e+00,-1.487477200937193489e+00,-1.509847713943218483e+00,-1.365974684734118760e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.281552651159203027e+00,2.345450010512791561e+00,2.522378574512645244e+00,-2.018627145735687911e+00,-2.687968664579199363e+00,-2.594263729074135494e+00,-3.015304111989636660e+00,-2.877471116741623813e+00,2.947238365335017374e+00,-2.976937437452676249e+00,-3.091207964471275549e+00,-2.891511172854642542e+00,-3.106405402685037842e+00,-3.059426742358318130e+00,3.021480931772019041e+00,3.126694184309563251e+00,3.048699311484152741e+00,3.058472488932582056e+00,-2.985128697735487169e+00,-2.927740344548989793e+00,3.043532760714625862e+00,-2.920749481375766177e+00,-3.032639764524060144e+00,2.992288625310616013e+00,-3.095084537298147254e+00,-2.999770772905859584e+00,3.021753078342940935e+00,3.103777701531475586e+00,-2.968014038522873044e+00,-2.968751135952048426e+00,-3.067372664801497617e+00,-2.982664320919808709e+00,-2.998617316320720150e+00,-3.064252981021934108e+00,-3.060246241368803854e+00,-2.991641607342966580e+00,-3.124846906914637845e+00,3.124757808480793209e+00,-3.019799952303299673e+00,-2.872315473068240976e+00,-2.773291547175659844e+00,-2.749738145074273721e+00,-2.528179363774946786e+00,-2.871846639697604786e+00,-2.805712143646754253e+00,-2.833651641850896574e+00,-2.319097029223530892e+00,-2.303635064751395234e+00,-2.139141309424670290e+00,-2.327906437196044287e+00,-2.640361132518712850e+00,-2.627905606648029746e+00,-2.651924036330704393e+00,-2.564571208669622848e+00,-2.537072968107951354e+00,-2.355302161654779347e+00,-2.406314980607529908e+00,-2.440958525094973908e+00,-2.386442992151191600e+00,-2.209367217499541791e+00,-2.083964674859220878e+00,-2.076592396191875523e+00,-2.073274159645860593e+00,-2.129816211889385080e+00,-2.121072769917019762e+00,-2.160615286916398592e+00,-2.120694222098784998e+00,-1.960187713323408687e+00,-1.948046726525684003e+00,-1.863009818205520585e+00,-1.829077078856981453e+00,-1.738087164840447674e+00,-1.500163403265665663e+00,-1.538934684507385020e+00,-1.702855436466682582e+00,-1.656524509376942067e+00,-1.561949740049597635e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.059059724718600215e+00,-1.597977359854165780e-01,-3.869975404917969097e-01,6.816526995766804264e-02,-2.104556440885012591e+00,-2.579526851418489031e+00,-2.762433511403379338e+00,-3.009372991157082122e+00,3.073664182767976261e+00,2.842131109203064554e+00,3.111662102855223377e+00,3.132705055635671698e+00,-2.929590890209548881e+00,-3.053824957639530435e+00,-3.011855568578382769e+00,3.120599981035645953e+00,-3.093803452520709207e+00,-3.117054430692106859e+00,-2.939332520770955082e+00,-2.915564549901565439e+00,-2.888117594710931879e+00,-3.122682463332757230e+00,-3.043912551467176097e+00,3.123698810576745810e+00,2.939507708579461198e+00,-3.086609288843508825e+00,-2.941579286767690871e+00,3.133214417794377038e+00,-3.140941659264085306e+00,-2.947813723610782422e+00,-2.986659409501585483e+00,-3.002429002218068188e+00,-2.929987389021408539e+00,-2.928656805651848938e+00,-2.938820031844751490e+00,-2.983041077469607671e+00,-2.957790917274716325e+00,-3.130725288379411886e+00,3.037886738959175936e+00,3.136201179257213312e+00,-3.023015356219902028e+00,-2.908821580963504516e+00,-2.698568096770893376e+00,-2.507914189106541070e+00,-2.783893975837410828e+00,-2.630723694205780561e+00,-2.774043995301001875e+00,-2.596629531119781564e+00,-2.531316808464012080e+00,-2.309607068366677840e+00,-2.395799713220534866e+00,-2.493128154079055747e+00,-2.616394016432700198e+00,-2.635890071807727608e+00,-2.580245582903428758e+00,-2.576337147697558727e+00,-2.404777495105349328e+00,-2.448063616708072487e+00,-2.424598886836784484e+00,-2.496658423623749457e+00,-2.186121363747050239e+00,-2.088144544177618300e+00,-2.052064350580544705e+00,-2.075112481531985686e+00,-2.091436225125020254e+00,-2.052406892570966868e+00,-2.091134015414943370e+00,-2.034594979501951340e+00,-2.053493816360642210e+00,-1.952992807384674734e+00,-1.886392652027804262e+00,-1.823626834474112002e+00,-1.783094626298588947e+00,-1.599825793747209124e+00,-1.559299080281987049e+00,-1.638394762875720501e+00,-1.572926393203516016e+00,-1.546384957224501422e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.917129620949773017e+00,9.540805943779623322e-01,1.566025667901301075e-03,-5.298365245742144847e-01,-7.528260115349100223e-01,-2.725534960080679969e+00,-2.742530775763214912e+00,-2.881624617812913680e+00,3.032085317738816510e+00,2.989324708057929492e+00,2.871663642276307993e+00,3.023817497733439996e+00,2.994154001580822566e+00,3.082460055887443762e+00,3.059990383852607465e+00,3.124345201568273556e+00,3.030707176137934944e+00,-3.100846908195727281e+00,-3.098695338693367329e+00,-2.895164486548145177e+00,-2.916684201586163816e+00,-2.892727474521747943e+00,3.139649232054233963e+00,-3.078573113462427013e+00,3.082013690300929198e+00,2.829660744963239161e+00,2.981645085455584709e+00,3.101849298355771278e+00,3.016100410682517108e+00,2.962112504059185802e+00,-3.097401429888368973e+00,-3.011771302805398953e+00,-2.896583013245253913e+00,-2.914267775428182272e+00,-2.835852912024758865e+00,-2.803491481938346741e+00,-2.827680833554836237e+00,-2.861773025771413348e+00,-3.036208995157274604e+00,3.133742711370804734e+00,-3.126991009156284917e+00,3.140725274816099422e+00,-2.893390428771151157e+00,-2.803378326172620838e+00,-2.689469130937967911e+00,-2.827173348636742745e+00,-2.713402092529756171e+00,-2.799330502327598058e+00,-2.646829006414116670e+00,-2.761366064791898278e+00,-2.531439261125249640e+00,-2.529355193661003476e+00,-2.712037746433296537e+00,-2.706821081609957602e+00,-2.677011120774483555e+00,-2.649761873422506575e+00,-2.626262298970763354e+00,-2.537898778551487489e+00,-2.557271785382429385e+00,-2.529686405089353496e+00,-2.487756115014918556e+00,-2.371431008559495623e+00,-2.315873462722382481e+00,-2.072485884048960170e+00,-2.125140975055244574e+00,-2.126585598660181375e+00,-2.008047207698592018e+00,-1.986687730835527521e+00,-2.032556632740630587e+00,-1.967841501412403105e+00,-1.952326330293735035e+00,-1.986735790174908312e+00,-1.953296969062433996e+00,-1.906420863641339336e+00,-1.795198350409296983e+00,-1.745693328995124194e+00,-1.655282494786278757e+00,-1.569792946454692251e+00,-1.606657705381978607e+00
